,Date,Temp,Rain,Month,Year
697,29/11/1963,20.2,0,11,1963
698,30/11/1963,20.4,0,11,1963
699,01/12/1963,20.2,0,12,1963
700,02/12/1963,18,0,12,1963
701,03/12/1963,22.6,0,12,1963
702,04/12/1963,20,0,12,1963
703,05/12/1963,20.8,0,12,1963
704,06/12/1963,21.2,0,12,1963
705,07/12/1963,20,0.2,12,1963
706,08/12/1963,19.4,2,12,1963
707,09/12/1963,20.8,0,12,1963
708,10/12/1963,22.4,0,12,1963
709,11/12/1963,19.6,0,12,1963
710,12/12/1963,21,0,12,1963
711,13/12/1963,24,0,12,1963
712,14/12/1963,22,0.5,12,1963
713,15/12/1963,17,0,12,1963
714,16/12/1963,19.2,0.4,12,1963
715,17/12/1963,22.6,0.1,12,1963
716,18/12/1963,22.6,1.8,12,1963
717,19/12/1963,20.8,5,12,1963
718,20/12/1963,17.2,0.1,12,1963
719,21/12/1963,15,1.2,12,1963
720,22/12/1963,18,0,12,1963
721,23/12/1963,20.6,0,12,1963
722,24/12/1963,20.8,0,12,1963
723,25/12/1963,19.4,0,12,1963
724,26/12/1963,20.4,0,12,1963
725,27/12/1963,23.2,0,12,1963
726,28/12/1963,22,0.1,12,1963
727,29/12/1963,20.2,0,12,1963
728,30/12/1963,20.6,0,12,1963
729,31/12/1963,20.4,0,12,1963
730,01/01/1964,20.2,0,1,1964
731,02/01/1964,21.2,0,1,1964
732,03/01/1964,21.8,0,1,1964
733,04/01/1964,21.2,0.1,1,1964
734,05/01/1964,19.6,1.2,1,1964
735,06/01/1964,22,0,1,1964
736,07/01/1964,18.2,0.3,1,1964
737,08/01/1964,21.8,0,1,1964
738,09/01/1964,20.2,0,1,1964
739,10/01/1964,23.2,0,1,1964
740,11/01/1964,20.6,0,1,1964
741,12/01/1964,21.2,0,1,1964
742,13/01/1964,23.2,0,1,1964
743,14/01/1964,21.6,0,1,1964
744,15/01/1964,22.6,0,1,1964
745,16/01/1964,22,0,1,1964
746,17/01/1964,20.4,0,1,1964
747,18/01/1964,20.8,0,1,1964
748,19/01/1964,21.2,0,1,1964
749,20/01/1964,20.6,0,1,1964
750,21/01/1964,21.6,0,1,1964
751,22/01/1964,20,0,1,1964
752,23/01/1964,21.2,0.9,1,1964
753,24/01/1964,20.2,0,1,1964
754,25/01/1964,21.6,0,1,1964
755,26/01/1964,21,0,1,1964
756,27/01/1964,20.4,0,1,1964
757,28/01/1964,21.4,0,1,1964
758,29/01/1964,21.2,0,1,1964
759,30/01/1964,20.6,0,1,1964
760,31/01/1964,15.6,1.2,1,1964
761,01/02/1964,19,0,2,1964
762,02/02/1964,18.6,0,2,1964
763,03/02/1964,21.1,0,2,1964
764,04/02/1964,21.8,0,2,1964
765,05/02/1964,20.8,0,2,1964
766,06/02/1964,22,0,2,1964
767,07/02/1964,22.2,0.8,2,1964
768,08/02/1964,18.8,0.4,2,1964
769,09/02/1964,20,2.5,2,1964
770,10/02/1964,20.2,0,2,1964
771,11/02/1964,23.8,0,2,1964
772,12/02/1964,22.2,0,2,1964
773,13/02/1964,20.2,0,2,1964
774,14/02/1964,18.2,7,2,1964
775,15/02/1964,19.4,6,2,1964
776,16/02/1964,19.6,6.5,2,1964
777,17/02/1964,18.8,10.5,2,1964
778,18/02/1964,18.2,0,2,1964
779,19/02/1964,20.4,0,2,1964
780,20/02/1964,22.2,0,2,1964
781,21/02/1964,20.6,0,2,1964
782,22/02/1964,22.4,0,2,1964
783,23/02/1964,21.2,0,2,1964
784,24/02/1964,22.6,0.5,2,1964
785,25/02/1964,20.4,0,2,1964
786,26/02/1964,20.4,0,2,1964
787,27/02/1964,18.4,0,2,1964
788,28/02/1964,19.6,2.5,2,1964
789,29/02/1964,18.8,0,2,1964
790,01/03/1964,20.2,0,3,1964
791,02/03/1964,19.6,0,3,1964
792,03/03/1964,21.2,0,3,1964
793,04/03/1964,19,0,3,1964
794,05/03/1964,21.7,0,3,1964
795,06/03/1964,21.9,0,3,1964
796,07/03/1964,19.8,0,3,1964
797,08/03/1964,22,0,3,1964
798,09/03/1964,24.6,0,3,1964
799,10/03/1964,32.2,0,3,1964
800,11/03/1964,21.2,0,3,1964
801,12/03/1964,20.4,0,3,1964
802,13/03/1964,20.8,0,3,1964
803,14/03/1964,21.3,0,3,1964
804,15/03/1964,20.6,0,3,1964
805,16/03/1964,21.6,0,3,1964
806,17/03/1964,21.8,0,3,1964
807,18/03/1964,21.6,1,3,1964
808,19/03/1964,21.6,0,3,1964
809,20/03/1964,22.4,0,3,1964
810,21/03/1964,19.6,0,3,1964
811,22/03/1964,16.2,0.1,3,1964
812,23/03/1964,15.8,0.4,3,1964
813,24/03/1964,19.8,0,3,1964
814,25/03/1964,18.6,0.6,3,1964
815,26/03/1964,17.4,0,3,1964
816,27/03/1964,17.8,0,3,1964
817,28/03/1964,19,2,3,1964
818,29/03/1964,19.8,0,3,1964
819,30/03/1964,20.6,0,3,1964
820,31/03/1964,20,0,3,1964
821,01/04/1964,19.6,0,4,1964
822,02/04/1964,14.8,5.5,4,1964
823,03/04/1964,18.6,0,4,1964
824,04/04/1964,22.3,0,4,1964
825,05/04/1964,19.4,5.8,4,1964
826,06/04/1964,17.1,0,4,1964
827,07/04/1964,16.8,0,4,1964
828,08/04/1964,16.8,0.8,4,1964
829,09/04/1964,17.8,0,4,1964
830,10/04/1964,18,0,4,1964
831,11/04/1964,22.4,0,4,1964
832,12/04/1964,20,0,4,1964
833,13/04/1964,13.4,12.5,4,1964
834,14/04/1964,17.8,0,4,1964
835,15/04/1964,16.4,0,4,1964
836,16/04/1964,21.4,0,4,1964
837,17/04/1964,19.2,2,4,1964
838,18/04/1964,14.6,1,4,1964
839,19/04/1964,17.2,0,4,1964
840,20/04/1964,19.4,0,4,1964
841,21/04/1964,18.8,0,4,1964
842,22/04/1964,20.2,0,4,1964
843,23/04/1964,22.4,0,4,1964
844,24/04/1964,19.8,1,4,1964
845,25/04/1964,15.1,0.5,4,1964
846,26/04/1964,17.5,0,4,1964
847,27/04/1964,16.3,0,4,1964
848,28/04/1964,18.6,0,4,1964
849,29/04/1964,23.8,0,4,1964
850,30/04/1964,25.6,0,4,1964
851,01/05/1964,24.7,0,5,1964
852,02/05/1964,28.6,0,5,1964
853,03/05/1964,21.4,0,5,1964
854,04/05/1964,20.6,0,5,1964
855,05/05/1964,13.8,12,5,1964
856,06/05/1964,15,0,5,1964
857,07/05/1964,16.1,0,5,1964
858,08/05/1964,21.4,0,5,1964
859,09/05/1964,16.6,0.5,5,1964
860,10/05/1964,16,3.5,5,1964
861,11/05/1964,16.4,0.8,5,1964
862,12/05/1964,17.1,0,5,1964
863,13/05/1964,17.6,0,5,1964
864,14/05/1964,19.2,0,5,1964
865,15/05/1964,18.2,4.5,5,1964
866,16/05/1964,15.1,2.5,5,1964
867,17/05/1964,13.6,10,5,1964
868,18/05/1964,17.4,0,5,1964
869,19/05/1964,17.4,0,5,1964
870,20/05/1964,14.2,0.5,5,1964
871,21/05/1964,16.6,0,5,1964
872,22/05/1964,16,0,5,1964
873,23/05/1964,16.8,0,5,1964
874,24/05/1964,16,0,5,1964
875,25/05/1964,18,0,5,1964
876,26/05/1964,17.2,0,5,1964
877,27/05/1964,26.2,0,5,1964
878,28/05/1964,25.2,0,5,1964
879,29/05/1964,15.8,0.1,5,1964
880,30/05/1964,16.2,0,5,1964
881,31/05/1964,19.4,0,5,1964
882,01/06/1964,16.8,0,6,1964
883,02/06/1964,22,0,6,1964
884,03/06/1964,17.2,0.1,6,1964
885,04/06/1964,15.4,1.5,6,1964
886,05/06/1964,14.2,8,6,1964
887,06/06/1964,9.8,11,6,1964
888,07/06/1964,14.6,0.5,6,1964
889,08/06/1964,15,0,6,1964
890,09/06/1964,15.6,0,6,1964
891,10/06/1964,15.1,4.8,6,1964
892,11/06/1964,13.5,0,6,1964
893,12/06/1964,14.2,0.1,6,1964
894,13/06/1964,15.8,0,6,1964
895,14/06/1964,16.2,0,6,1964
896,15/06/1964,15.2,15.5,6,1964
897,16/06/1964,10,19,6,1964
898,17/06/1964,12.3,0,6,1964
899,18/06/1964,12.9,0,6,1964
900,19/06/1964,16.2,0,6,1964
901,20/06/1964,14.4,0,6,1964
902,21/06/1964,14.6,13.5,6,1964
903,22/06/1964,12.8,0.5,6,1964
904,23/06/1964,10.2,9.5,6,1964
905,24/06/1964,11.2,0,6,1964
906,25/06/1964,12.4,0,6,1964
907,26/06/1964,13,0,6,1964
908,27/06/1964,14.4,0,6,1964
909,28/06/1964,19.9,0,6,1964
910,29/06/1964,13.4,0,6,1964
911,30/06/1964,13.5,1,6,1964
912,01/07/1964,14.7,0,7,1964
913,02/07/1964,15.2,7,7,1964
914,03/07/1964,12.6,1.6,7,1964
915,04/07/1964,12.6,5,7,1964
916,05/07/1964,12.2,0,7,1964
917,06/07/1964,16,0,7,1964
918,07/07/1964,20,0,7,1964
919,08/07/1964,16.3,0,7,1964
920,09/07/1964,15.8,0,7,1964
921,10/07/1964,19,3.5,7,1964
922,11/07/1964,14.6,0.5,7,1964
923,12/07/1964,14.4,0,7,1964
924,13/07/1964,15,0,7,1964
925,14/07/1964,14,8.5,7,1964
926,15/07/1964,14.6,0,7,1964
927,16/07/1964,18.4,0,7,1964
928,17/07/1964,15.6,1,7,1964
929,18/07/1964,12.2,7.5,7,1964
930,19/07/1964,11,0,7,1964
931,20/07/1964,13.8,0,7,1964
932,21/07/1964,18,0,7,1964
933,22/07/1964,15.4,0,7,1964
934,23/07/1964,15.2,2.5,7,1964
935,24/07/1964,12.5,0,7,1964
936,25/07/1964,15.4,0,7,1964
937,26/07/1964,17,7.5,7,1964
938,27/07/1964,11.6,6.5,7,1964
939,28/07/1964,14.6,0,7,1964
940,29/07/1964,15,0,7,1964
941,30/07/1964,14.8,0,7,1964
942,31/07/1964,15.2,5,7,1964
943,01/08/1964,11,1,8,1964
944,02/08/1964,11.8,0,8,1964
945,03/08/1964,14.6,0,8,1964
946,04/08/1964,13.2,1.8,8,1964
947,05/08/1964,15,0,8,1964
948,06/08/1964,15.4,0,8,1964
949,07/08/1964,24,0.9,8,1964
950,08/08/1964,14.8,3.5,8,1964
951,09/08/1964,11.4,2,8,1964
952,10/08/1964,12.5,14,8,1964
953,11/08/1964,12.2,3.5,8,1964
954,12/08/1964,10.8,0.9,8,1964
955,13/08/1964,12.8,0,8,1964
956,14/08/1964,16.1,0,8,1964
957,15/08/1964,14.8,0.2,8,1964
958,16/08/1964,11,0.3,8,1964
959,17/08/1964,12.2,0,8,1964
960,18/08/1964,15.2,0,8,1964
961,19/08/1964,11.4,12.5,8,1964
962,20/08/1964,10.2,0.6,8,1964
963,21/08/1964,13.2,3,8,1964
964,22/08/1964,13.4,0.6,8,1964
965,23/08/1964,14.2,1.5,8,1964
966,24/08/1964,13.8,0,8,1964
967,25/08/1964,20.4,0,8,1964
968,26/08/1964,15.8,0,8,1964
969,27/08/1964,13.2,1.5,8,1964
970,28/08/1964,12.6,0,8,1964
971,29/08/1964,17.9,0,8,1964
972,30/08/1964,15.6,0,8,1964
973,31/08/1964,13.3,4,8,1964
974,01/09/1964,10.6,0.8,9,1964
975,02/09/1964,12.2,0.4,9,1964
976,03/09/1964,12.6,0.1,9,1964
977,04/09/1964,13.6,0.1,9,1964
978,05/09/1964,14.2,0,9,1964
979,06/09/1964,13.6,0,9,1964
980,07/09/1964,16.4,0,9,1964
981,08/09/1964,15.2,0,9,1964
982,09/09/1964,16.8,0,9,1964
983,10/09/1964,14,0.2,9,1964
984,11/09/1964,14,0,9,1964
985,12/09/1964,13.6,5.5,9,1964
986,13/09/1964,8.6,16.5,9,1964
987,14/09/1964,12.6,1.8,9,1964
988,15/09/1964,11.8,0,9,1964
989,16/09/1964,14,0,9,1964
990,17/09/1964,17.4,0,9,1964
991,18/09/1964,16,0,9,1964
992,19/09/1964,16,0,9,1964
993,20/09/1964,16.9,0,9,1964
994,21/09/1964,17,0,9,1964
995,22/09/1964,17.8,0.1,9,1964
996,23/09/1964,14.5,0,9,1964
997,24/09/1964,13.4,0.7,9,1964
998,25/09/1964,16.1,0,9,1964
999,26/09/1964,14.6,0,9,1964
1000,27/09/1964,14.4,1.8,9,1964
1001,28/09/1964,15.8,0,9,1964
1002,29/09/1964,15.6,0.5,9,1964
1003,30/09/1964,12.8,8,9,1964
1004,01/10/1964,13,0,10,1964
1005,02/10/1964,17.2,0,10,1964
1006,03/10/1964,18.2,0,10,1964
1007,04/10/1964,22.8,0,10,1964
1008,05/10/1964,17,0,10,1964
1009,06/10/1964,17.6,0,10,1964
1010,07/10/1964,17.2,0,10,1964
1011,08/10/1964,19.8,0,10,1964
1012,09/10/1964,17,5,10,1964
1013,10/10/1964,14.8,1.5,10,1964
1014,11/10/1964,13.9,8.5,10,1964
1015,12/10/1964,17,0,10,1964
1016,13/10/1964,15.4,0,10,1964
1017,14/10/1964,19,12,10,1964
1018,15/10/1964,15.6,0,10,1964
1019,16/10/1964,16.6,0.1,10,1964
1020,17/10/1964,17.4,0.5,10,1964
1021,18/10/1964,16.6,0,10,1964
1022,19/10/1964,13.8,3,10,1964
1023,20/10/1964,13.8,15,10,1964
1024,21/10/1964,16.2,0,10,1964
1025,22/10/1964,17,0,10,1964
1026,23/10/1964,16.2,0,10,1964
1027,24/10/1964,12.2,4.5,10,1964
1028,25/10/1964,14,0,10,1964
1029,26/10/1964,16.1,0,10,1964
1030,27/10/1964,15.8,0,10,1964
1031,28/10/1964,18.6,0,10,1964
1032,29/10/1964,17.6,0,10,1964
1033,30/10/1964,17.2,0,10,1964
1034,31/10/1964,19.2,0,10,1964
1035,01/11/1964,18.4,0,11,1964
1036,02/11/1964,18.4,0,11,1964
1037,03/11/1964,16.1,0,11,1964
1038,04/11/1964,17.6,0,11,1964
1039,05/11/1964,15.9,4,11,1964
1040,06/11/1964,14.6,9,11,1964
1041,07/11/1964,18,0.6,11,1964
1042,08/11/1964,17.8,1.6,11,1964
1043,09/11/1964,14.2,0,11,1964
1044,10/11/1964,17.3,0,11,1964
1045,11/11/1964,16.8,0.4,11,1964
1046,12/11/1964,18.5,0.5,11,1964
1047,13/11/1964,18,0.5,11,1964
1048,14/11/1964,19,0,11,1964
1049,15/11/1964,16.4,0.1,11,1964
1050,16/11/1964,15.5,0,11,1964
1051,17/11/1964,15.6,0,11,1964
1052,18/11/1964,17.4,0,11,1964
1053,19/11/1964,16.8,1.5,11,1964
1054,20/11/1964,12.6,1.5,11,1964
1055,21/11/1964,15.3,0.2,11,1964
1056,22/11/1964,17.8,0,11,1964
1057,23/11/1964,18.1,0,11,1964
1058,24/11/1964,18.8,0,11,1964
1059,25/11/1964,17.1,0.1,11,1964
1060,26/11/1964,14.1,0,11,1964
1061,27/11/1964,17.2,0,11,1964
1062,28/11/1964,18.2,0,11,1964
1063,29/11/1964,19.2,0,11,1964
1064,30/11/1964,19,0,11,1964
1065,01/12/1964,17.2,0,12,1964
1066,02/12/1964,20.6,0,12,1964
1067,03/12/1964,18.6,0,12,1964
1068,04/12/1964,18.2,0,12,1964
1069,05/12/1964,18.8,0,12,1964
1070,06/12/1964,17.4,0,12,1964
1071,07/12/1964,18.8,0.5,12,1964
1072,08/12/1964,18.4,0.5,12,1964
1073,09/12/1964,20,0,12,1964
1074,10/12/1964,20.5,0,12,1964
1075,11/12/1964,20.8,0,12,1964
1076,12/12/1964,19.2,0,12,1964
1077,13/12/1964,18.6,0.1,12,1964
1078,14/12/1964,19.4,0,12,1964
1079,15/12/1964,20.3,0.9,12,1964
1080,16/12/1964,18.8,0,12,1964
1081,17/12/1964,20.1,0,12,1964
1082,18/12/1964,18.1,0,12,1964
1083,19/12/1964,17.2,0,12,1964
1084,20/12/1964,19.8,0,12,1964
1085,21/12/1964,18,0,12,1964
1086,22/12/1964,18.4,0,12,1964
1087,23/12/1964,19.6,0,12,1964
1088,24/12/1964,22,0,12,1964
1089,25/12/1964,27.2,0,12,1964
1090,26/12/1964,18.6,4,12,1964
1091,27/12/1964,19.7,0.4,12,1964
1092,28/12/1964,20.1,0,12,1964
1093,29/12/1964,20.6,0,12,1964
1094,30/12/1964,23.3,0,12,1964
1095,31/12/1964,19.7,4,12,1964
1096,01/01/1965,19.7,0,1,1965
1097,02/01/1965,19.6,0,1,1965
1098,03/01/1965,20.1,0,1,1965
1099,04/01/1965,23.8,0,1,1965
1100,05/01/1965,22.1,0,1,1965
1101,06/01/1965,18.9,0,1,1965
1102,07/01/1965,19.8,0,1,1965
1103,08/01/1965,22,0,1,1965
1104,09/01/1965,19,0.2,1,1965
1105,10/01/1965,13.6,5,1,1965
1106,11/01/1965,16,5.5,1,1965
1107,12/01/1965,19.2,0,1,1965
1108,13/01/1965,19.2,0,1,1965
1109,14/01/1965,19.2,0,1,1965
1110,15/01/1965,20,0,1,1965
1111,16/01/1965,20.8,0,1,1965
1112,17/01/1965,23,0,1,1965
1113,18/01/1965,21.4,4.5,1,1965
1114,19/01/1965,21.2,0,1,1965
1115,20/01/1965,21.7,0,1,1965
1116,21/01/1965,21.8,0,1,1965
1117,22/01/1965,18.8,0,1,1965
1118,23/01/1965,19,0,1,1965
1119,24/01/1965,19.8,0,1,1965
1120,25/01/1965,22.2,0,1,1965
1121,26/01/1965,21.9,0,1,1965
1122,27/01/1965,22.6,0,1,1965
1123,28/01/1965,31.4,0.4,1,1965
1124,29/01/1965,19,0,1,1965
1125,30/01/1965,20.1,0,1,1965
1126,31/01/1965,21.4,0,1,1965
1127,01/02/1965,20.8,0,2,1965
1128,02/02/1965,22.2,0,2,1965
1129,03/02/1965,19.5,0,2,1965
1130,04/02/1965,21.9,0,2,1965
1131,05/02/1965,23.8,0,2,1965
1132,06/02/1965,24.2,0,2,1965
1133,07/02/1965,21,0,2,1965
1134,08/02/1965,23.6,0,2,1965
1135,09/02/1965,21.5,10,2,1965
1136,10/02/1965,17.4,0,2,1965
1137,11/02/1965,18.9,0,2,1965
1138,12/02/1965,20.5,0,2,1965
1139,13/02/1965,19.8,0.2,2,1965
1140,14/02/1965,21.5,0,2,1965
1142,16/02/1965,22.5,3,2,1965
1143,17/02/1965,18.7,4,2,1965
1144,18/02/1965,20.6,0,2,1965
1145,19/02/1965,21.4,0,2,1965
1146,20/02/1965,21.2,0,2,1965
1147,21/02/1965,20.6,0,2,1965
1148,22/02/1965,21.2,0,2,1965
1149,23/02/1965,20.7,0,2,1965
1150,24/02/1965,19.6,0,2,1965
1151,25/02/1965,17.2,6,2,1965
1152,26/02/1965,18.6,0.5,2,1965
1153,27/02/1965,21.6,0,2,1965
1154,28/02/1965,20.6,0,2,1965
1155,01/03/1965,16.5,1.5,3,1965
1156,02/03/1965,19.6,0,3,1965
1157,03/03/1965,20.2,0.5,3,1965
1158,04/03/1965,18.5,0.5,3,1965
1159,05/03/1965,20,0,3,1965
1160,06/03/1965,13.3,3.5,3,1965
1161,07/03/1965,15.8,0,3,1965
1162,08/03/1965,17.2,0,3,1965
1163,09/03/1965,20.2,0,3,1965
1164,10/03/1965,28.5,0,3,1965
1165,11/03/1965,19.4,0,3,1965
1166,12/03/1965,16.6,0.3,3,1965
1167,13/03/1965,18.2,0,3,1965
1168,14/03/1965,22.4,0,3,1965
1169,15/03/1965,22.6,0,3,1965
1170,16/03/1965,21.3,0,3,1965
1171,17/03/1965,20.6,0,3,1965
1172,18/03/1965,23.4,0.3,3,1965
1173,19/03/1965,19.2,0.5,3,1965
1174,20/03/1965,20.6,0,3,1965
1175,21/03/1965,19.5,0,3,1965
1176,22/03/1965,21.8,11,3,1965
1177,23/03/1965,17.4,6.8,3,1965
1178,24/03/1965,19.2,1,3,1965
1179,25/03/1965,22.2,0,3,1965
1180,26/03/1965,19.1,0,3,1965
1181,27/03/1965,22.6,0,3,1965
1182,28/03/1965,19.1,1.3,3,1965
1183,29/03/1965,19.2,3,3,1965
1184,30/03/1965,18.1,0,3,1965
1185,31/03/1965,18.5,0,3,1965
1186,01/04/1965,21.6,0,4,1965
1187,02/04/1965,25.2,0,4,1965
1188,03/04/1965,25.6,0,4,1965
1189,04/04/1965,25,0,4,1965
1190,05/04/1965,22.6,0,4,1965
1191,06/04/1965,23.4,0,4,1965
1192,07/04/1965,30.2,0,4,1965
1193,08/04/1965,19.6,0.5,4,1965
1194,09/04/1965,15.2,0,4,1965
1195,10/04/1965,17.1,0,4,1965
1196,11/04/1965,18.4,4.2,4,1965
1197,12/04/1965,14.6,0,4,1965
1198,13/04/1965,15.6,0,4,1965
1199,14/04/1965,18.4,0,4,1965
1200,15/04/1965,21.2,0,4,1965
1201,16/04/1965,18,0,4,1965
1202,17/04/1965,16.6,0,4,1965
1203,18/04/1965,20.6,0,4,1965
1204,19/04/1965,19.3,8.5,4,1965
1205,20/04/1965,17.8,0,4,1965
1206,21/04/1965,19.4,0,4,1965
1207,22/04/1965,22.8,7,4,1965
1208,23/04/1965,14.6,20.5,4,1965
1209,24/04/1965,16.3,4,4,1965
1210,25/04/1965,14.4,1.5,4,1965
1211,26/04/1965,16.2,4,4,1965
1212,27/04/1965,16.4,0.6,4,1965
1213,28/04/1965,16.2,0.7,4,1965
1214,29/04/1965,17.2,0,4,1965
1215,30/04/1965,16.8,3.5,4,1965
1216,01/05/1965,16.4,0,5,1965
1217,02/05/1965,17.6,1.2,5,1965
1218,03/05/1965,16.2,2.5,5,1965
1219,04/05/1965,17.8,0.3,5,1965
1220,05/05/1965,16.6,1,5,1965
1221,06/05/1965,15.8,0,5,1965
1222,07/05/1965,23.4,0,5,1965
1223,08/05/1965,16.1,1.2,5,1965
1224,09/05/1965,14.1,0,5,1965
1225,10/05/1965,16.9,0,5,1965
1226,11/05/1965,16.6,4,5,1965
1227,12/05/1965,14.2,0.3,5,1965
1228,13/05/1965,17.3,0,5,1965
1229,14/05/1965,24.2,0,5,1965
1230,15/05/1965,17,0,5,1965
1231,16/05/1965,16,0.1,5,1965
1232,17/05/1965,16.4,0,5,1965
1233,18/05/1965,18.4,0,5,1965
1234,19/05/1965,24.6,0,5,1965
1235,20/05/1965,17.6,0,5,1965
1236,21/05/1965,19,2,5,1965
1237,22/05/1965,14.4,12.5,5,1965
1238,23/05/1965,13.9,9.5,5,1965
1239,24/05/1965,12.2,0.5,5,1965
1240,25/05/1965,12.8,0,5,1965
1241,26/05/1965,13.5,14.5,5,1965
1242,27/05/1965,13.5,0.3,5,1965
1243,28/05/1965,13.6,0,5,1965
1244,29/05/1965,12.2,0.2,5,1965
1245,30/05/1965,14,0.2,5,1965
1246,31/05/1965,12.6,0,5,1965
1247,01/06/1965,14.6,0,6,1965
1248,02/06/1965,18.6,0,6,1965
1249,03/06/1965,16.2,0,6,1965
1250,04/06/1965,17,0,6,1965
1251,05/06/1965,14.3,0,6,1965
1252,06/06/1965,15.6,0,6,1965
1253,07/06/1965,21,0,6,1965
1254,08/06/1965,22,0,6,1965
1255,09/06/1965,23,0,6,1965
1256,10/06/1965,17.2,0.1,6,1965
1257,11/06/1965,9.6,5.5,6,1965
1258,12/06/1965,12.6,0,6,1965
1259,13/06/1965,14.4,10.5,6,1965
1260,14/06/1965,12.6,13,6,1965
1261,15/06/1965,11.9,0.9,6,1965
1262,16/06/1965,13.5,0,6,1965
1263,17/06/1965,14.4,0,6,1965
1264,18/06/1965,15.3,0,6,1965
1265,19/06/1965,15,0,6,1965
1266,20/06/1965,15.2,0,6,1965
1267,21/06/1965,12.5,0,6,1965
1268,22/06/1965,14.2,0,6,1965
1269,23/06/1965,13.4,0,6,1965
1270,24/06/1965,16,0,6,1965
1271,25/06/1965,13.4,0,6,1965
1272,26/06/1965,13.7,7.5,6,1965
1273,27/06/1965,11.7,1.6,6,1965
1274,28/06/1965,15.2,0,6,1965
1275,29/06/1965,16.6,0,6,1965
1276,30/06/1965,16.5,0,6,1965
1277,01/07/1965,13,0,7,1965
1278,02/07/1965,16.4,0,7,1965
1279,03/07/1965,13.2,0,7,1965
1280,04/07/1965,13,3,7,1965
1281,05/07/1965,12.5,4.2,7,1965
1282,06/07/1965,12.4,0,7,1965
1283,07/07/1965,12.6,0,7,1965
1284,08/07/1965,13.4,0,7,1965
1285,09/07/1965,12.5,0,7,1965
1286,10/07/1965,14,0,7,1965
1287,11/07/1965,13.9,0,7,1965
1288,12/07/1965,13.5,0,7,1965
1289,13/07/1965,15.4,0,7,1965
1290,14/07/1965,23.1,0,7,1965
1291,15/07/1965,13.6,5,7,1965
1292,16/07/1965,9.4,13,7,1965
1293,17/07/1965,13.6,0.5,7,1965
1294,18/07/1965,15.2,0,7,1965
1295,19/07/1965,13.4,0,7,1965
1296,20/07/1965,14.8,0,7,1965
1297,21/07/1965,14.5,0,7,1965
1298,22/07/1965,14,0.6,7,1965
1299,23/07/1965,11.6,3.5,7,1965
1300,24/07/1965,12.5,0,7,1965
1301,25/07/1965,16.3,0,7,1965
1302,26/07/1965,10.5,0,7,1965
1303,27/07/1965,11.8,0,7,1965
1304,28/07/1965,13.8,3.5,7,1965
1305,29/07/1965,13.6,8,7,1965
1306,30/07/1965,12,2.5,7,1965
1307,31/07/1965,11.4,1.5,7,1965
1308,01/08/1965,13.8,0,8,1965
1309,02/08/1965,13.3,0,8,1965
1310,03/08/1965,16.5,0,8,1965
1311,04/08/1965,14.4,0,8,1965
1312,05/08/1965,13.7,12.5,8,1965
1313,06/08/1965,14.3,1,8,1965
1314,07/08/1965,14,0,8,1965
1315,08/08/1965,15.8,0,8,1965
1316,09/08/1965,16.2,0,8,1965
1317,10/08/1965,14.9,1.5,8,1965
1318,11/08/1965,15.8,0,8,1965
1319,12/08/1965,12.8,0.3,8,1965
1320,13/08/1965,14,0,8,1965
1321,14/08/1965,14.4,0,8,1965
1322,15/08/1965,12.2,0,8,1965
1323,16/08/1965,13.6,0,8,1965
1324,17/08/1965,14.7,0,8,1965
1325,18/08/1965,11.4,5,8,1965
1326,19/08/1965,10.2,0,8,1965
1327,20/08/1965,11,2.5,8,1965
1328,21/08/1965,12.6,3.5,8,1965
1329,22/08/1965,11.8,5,8,1965
1330,23/08/1965,9.6,3.5,8,1965
1331,24/08/1965,11.8,2.5,8,1965
1332,25/08/1965,12,14,8,1965
1333,26/08/1965,10.2,1,8,1965
1334,27/08/1965,12.8,0,8,1965
1335,28/08/1965,15,0,8,1965
1336,29/08/1965,13.8,0,8,1965
1337,30/08/1965,19.8,0,8,1965
1338,31/08/1965,14.3,0,8,1965
1339,01/09/1965,14.6,0,9,1965
1340,02/09/1965,19.8,0,9,1965
1341,03/09/1965,17.6,0,9,1965
1342,04/09/1965,12.4,0.3,9,1965
1343,05/09/1965,13.6,0,9,1965
1344,06/09/1965,13.2,0,9,1965
1345,07/09/1965,13,0,9,1965
1346,08/09/1965,13.6,0,9,1965
1347,09/09/1965,12.8,0,9,1965
1348,10/09/1965,14.6,0,9,1965
1349,11/09/1965,15.8,0,9,1965
1350,12/09/1965,16,0,9,1965
1351,13/09/1965,15.3,0,9,1965
1352,14/09/1965,15.8,0,9,1965
1353,15/09/1965,15.2,0.7,9,1965
1354,16/09/1965,12.7,2.5,9,1965
1355,17/09/1965,12.6,0,9,1965
1356,18/09/1965,16.8,0,9,1965
1357,19/09/1965,15.8,0,9,1965
1358,20/09/1965,15.1,0,9,1965
1359,21/09/1965,12.8,3.5,9,1965
1360,22/09/1965,13.6,21.7,9,1965
1361,23/09/1965,11,2.5,9,1965
1362,24/09/1965,13.8,0,9,1965
1363,25/09/1965,16.6,0,9,1965
1364,26/09/1965,15.6,0,9,1965
1365,27/09/1965,16.8,0,9,1965
1366,28/09/1965,17.2,0,9,1965
1367,29/09/1965,17.2,0,9,1965
1368,30/09/1965,14,0,9,1965
1369,01/10/1965,17,1.7,10,1965
1370,02/10/1965,16.6,1,10,1965
1371,03/10/1965,14.1,0,10,1965
